"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"42809099999","2013-11-18","  60.8","000000","999.9","  86.0","  62.6","  9.9"," 0.00","9999.9","999.9","999.9","  72.8","  1.7","  2.9"
"42809099999","2013-11-19","  60.0","000000","999.9","  85.3","  59.5","  8.0"," 0.00","9999.9","999.9","999.9","  71.4","  1.3","  2.3"
"42809099999","2013-11-20","  58.3","000000","999.9","  84.2","  59.0","  7.0"," 0.00","9999.9","999.9","999.9","  70.3","  1.3","  2.2"
"42809099999","2013-11-21","  58.1","000000","999.9","  83.7","  59.2","  8.0"," 0.00","9999.9","999.9","999.9","  71.3","  1.3","  3.0"
"42809099999","2013-11-22","  60.1","000000","999.9","  85.5","  62.6","  8.0"," 0.00","9999.9","999.9","999.9","  74.1","  1.6","  3.7"
"42809099999","2013-11-23","  61.0","000000","999.9","  85.3","  64.2","  6.0"," 0.00","9999.9","999.9","999.9","  73.1","  1.4","  1.8"
"42809099999","2013-11-24","  59.1","000000","999.9","  84.9","  63.3","  7.0"," 0.00","9999.9","999.9","999.9","  72.2","  1.4","  1.9"
"42809099999","2013-11-25","  59.6","000000","999.9","  82.2","  61.2","  7.0"," 0.00","9999.9","999.9","999.9","  71.2","  1.1","  2.0"
"42809099999","2013-11-26","  60.9","000000","999.9","  84.2","  60.8","  6.0"," 0.00","9999.9","999.9","999.9","  71.0","  1.1","  1.2"
"42809099999","2013-11-27","  61.8","000000","999.9","  85.6","  60.4","  6.0"," 0.00","9999.9","999.9","999.9","  72.2","  1.4","  1.6"
"42809099999","2013-11-28","  64.4","000000","999.9","  87.1","  62.6","  6.0"," 0.00","9999.9","999.9","999.9","  74.4","  1.4","  1.1"
"42809099999","2013-11-29","  65.8","000000","999.9","  87.3","  66.2","  5.1"," 0.00","9999.9","999.9","999.9","  76.2","  1.4","  1.8"
"42809099999","2013-11-30","  63.6","000000","999.9","  85.3","  66.2","  8.0"," 0.00","9999.9","999.9","999.9","  74.8","  1.4","  2.5"
"42809099999","2013-12-01","  61.3","000000","999.9","  85.8","  60.8","  8.0"," 0.00","9999.9","999.9","999.9","  71.0","  1.3","  2.8"
"42809099999","2013-12-02","  56.7","000000","999.9","  82.8","  60.1","  7.0"," 0.00","9999.9","999.9","999.9","  69.9","  1.5","  2.1"
"42809099999","2013-12-03","  59.7","000000","999.9","  83.3","  59.9","  7.0"," 0.00","9999.9","999.9","999.9","  71.1","  1.4","  2.7"
"42809099999","2013-12-04","  61.5","000000","999.9","  82.8","  62.6","  8.0"," 0.00","9999.9","999.9","999.9","  71.9","  1.7","  3.5"
"42809099999","2013-12-05","  58.3","000000","999.9","  82.8","  60.8","  8.0"," 0.00","9999.9","999.9","999.9","  70.8","  1.5","  2.7"
"42809099999","2013-12-06","  56.4","000000","999.9","  81.9","  59.0","  7.0"," 0.00","9999.9","999.9","999.9","  70.2","  1.6","  2.2"
"42809099999","2013-12-07","  59.8","000000","999.9","  81.5","  60.8","  6.0"," 0.00","9999.9","999.9","999.9","  70.0","  1.4","  2.0"
"42809099999","2013-12-08","  59.2","000000","999.9","  80.1","  59.2","  5.1"," 0.00","9999.9","999.9","999.9","  68.9","  1.3","  1.0"
"42809099999","2013-12-09","  59.3","000000","999.9","  81.0","  59.0","  5.1"," 0.00","9999.9","999.9","999.9","  68.6","  1.4","  1.4"
"42809099999","2013-12-10","  59.0","000000","999.9","  82.8","  59.0","  5.1"," 0.00","9999.9","999.9","999.9","  69.7","  1.5","  1.2"
"42809099999","2013-12-11","  59.8","000000","999.9","  81.9","  59.5","  7.0"," 0.00","9999.9","999.9","999.9","  69.0","  1.2","  1.8"
"42809099999","2013-12-12","  55.4","000000","999.9","  79.5","  56.8","  8.0"," 0.00","9999.9","999.9","999.9","  67.1","  1.1","  1.9"
"42809099999","2013-12-13","  53.0","100000","999.9","  83.1","  54.3","  7.0"," 0.00","9999.9","999.9","999.9","  67.5","  1.4","  2.5"
"42809099999","2013-12-14","  49.5","000000","999.9","  80.8","  55.4","  7.0"," 0.00","9999.9","999.9","999.9","  66.6","  1.6","  2.5"
"42809099999","2013-12-15","  54.9","000000","999.9","  80.1","  54.7","  5.1"," 0.00","9999.9","999.9","999.9","  65.2","  1.2","  1.4"
"42809099999","2013-12-16","  53.0","000000","999.9","  83.8","  52.2","  5.1"," 0.00","9999.9","999.9","999.9","  65.7","  1.3","  1.3"
"42809099999","2013-12-17","  54.0","000000","999.9","  86.7","  51.3","  5.1"," 0.00","9999.9","999.9","999.9","  65.4","  1.4","  0.8"
"42809099999","2013-12-18","  56.6","000000","999.9","  81.7","  56.5","  5.1"," 0.00","9999.9","999.9","999.9","  67.0","  1.2","  1.8"
"42809099999","2013-12-19","  58.5","100000","999.9","  80.2","  54.7","  4.1"," 0.00","9999.9","999.9","999.9","  67.0","  1.0","  1.2"
"42809099999","2013-12-20","  61.8","100000","999.9","  83.5","  57.9","  9.9"," 0.00","9999.9","999.9","999.9","  70.1","  1.1","  3.6"
"42809099999","2013-12-21","  63.7","100000","999.9","  80.6","  59.0","  5.1"," 0.00","9999.9","999.9","999.9","  69.8","  0.9","  1.6"
"42809099999","2013-12-22","  60.7","100000","999.9","  83.8","  59.0","  6.0"," 0.00","9999.9","999.9","999.9","  69.8","  1.3","  1.5"
"42809099999","2013-12-23","  61.7","100000","999.9","  85.6","  60.8","  7.0"," 0.00","9999.9","999.9","999.9","  73.0","  1.5","  3.8"
"42809099999","2013-12-24","  60.5","000000","999.9","  80.4","  62.6","  8.0"," 0.00","9999.9","999.9","999.9","  69.7","  1.1","  3.6"
"42809099999","2013-12-25","  54.9","100000","999.9","  73.4","  53.6","  9.9"," 0.00","9999.9","999.9","999.9","  62.8","  0.9","  3.5"
"42809099999","2013-12-26","  52.4","100000","999.9","  73.9","  51.8","  8.0"," 0.00","9999.9","999.9","999.9","  62.0","  0.9","  2.3"
"42809099999","2013-12-27","  52.0","100000","999.9","  77.4","  51.8","  8.0"," 0.00","9999.9","999.9","999.9","  62.4","  0.9","  2.2"
"42809099999","2013-12-28","  54.6","100000","999.9","  82.4","  51.1","  6.0"," 0.00","9999.9","999.9","999.9","  65.6","  0.8","  1.7"
"42809099999","2013-12-29","  55.9","100000","999.9","  77.7","  53.6","  7.0"," 0.00","9999.9","999.9","999.9","  64.7","  1.0","  3.3"
"42809099999","2013-12-30","  53.4","000000","999.9","  76.5","  51.8","  9.9"," 0.00","9999.9","999.9","999.9","  63.2","  1.1","  4.0"
"42809099999","2013-12-31","  55.4","100000","999.9","  76.5","  53.6","  8.0"," 0.00","9999.9","999.9","999.9","  63.5","  1.0","  2.5"
"42809099999","2014-01-01","  55.0","100000","999.9","  79.2","  53.6","  8.0"," 0.00","9999.9","999.9","999.9","  65.6","  1.0","  2.1"
"42809099999","2014-01-02","  57.9","000000","999.9","  80.6","  55.4","  8.9"," 0.00","9999.9","999.9","999.9","  67.6","  1.1","  2.8"
"42809099999","2014-01-03","  54.4","000000","999.9","  73.9","  55.4","  9.9"," 0.00","9999.9","999.9","999.9","  63.6","  1.2","  4.4"
"42809099999","2014-01-04","  49.7","000000","999.9","  74.3","  51.8","  8.9"," 0.00","9999.9","999.9","999.9","  61.2","  1.2","  3.0"
"42809099999","2014-01-05","  53.5","000000","999.9","  77.0","  52.2","  8.0"," 0.00","9999.9","999.9","999.9","  64.2","  1.0","  1.7"
"42809099999","2014-01-06","  55.8","100000","999.9","  74.5","  57.2","  8.0"," 0.00","9999.9","999.9","999.9","  63.9","  0.9","  1.9"
"42809099999","2014-01-07","  55.2","000000","999.9","  75.6","  53.6","  6.0"," 0.00","9999.9","999.9","999.9","  63.7","  1.1","  2.9"
"42809099999","2014-01-08","  48.4","000000","999.9","  74.3","  51.8","  7.0"," 0.00","9999.9","999.9","999.9","  61.3","  1.3","  2.6"
"42809099999","2014-01-09","  48.7","100000","999.9","  75.7","  48.2","  8.0"," 0.00","9999.9","999.9","999.9","  61.0","  1.1","  2.4"
"42809099999","2014-01-10","  52.7","100000","999.9","  77.0","  50.0","  8.0"," 0.00","9999.9","999.9","999.9","  62.4","  1.0","  2.0"
"42809099999","2014-01-11","  56.0","100000","999.9","  78.8","  53.6","  7.0"," 0.00","9999.9","999.9","999.9","  66.2","  1.2","  3.8"
"42809099999","2014-01-12","  57.0","010000","999.9","  76.6","  57.2","  6.0"," 0.00","9999.9","999.9","999.9","  65.2","  1.2","  2.6"
"42809099999","2014-01-13","  57.3","000000","999.9","  75.9","  57.2","  8.9"," 0.00","9999.9","999.9","999.9","  64.8","  1.1","  3.6"
"42809099999","2014-01-14","  56.4","100000","999.9","  73.4","  55.4","  8.0"," 0.00","9999.9","999.9","999.9","  61.9","  1.0","  4.3"
"42809099999","2014-01-15","  54.9","100000","999.9","  65.5","  53.2","  7.0"," 0.00","9999.9","999.9","999.9","  57.8","  0.7","  4.1"
"42809099999","2014-01-16","  55.1","100000","999.9","  67.1","  55.0","  7.0"," 0.00","9999.9","999.9","999.9","  59.7","  0.9","  3.4"
"42809099999","2014-01-17","  57.0","100000","999.9","  76.5","  51.8","  6.0"," 0.00","9999.9","999.9","999.9","  62.5","  0.8","  2.4"
"42809099999","2014-01-18","  56.4","100000","999.9","  81.7","  52.5","  6.0"," 0.00","9999.9","999.9","999.9","  66.8","  1.3","  1.2"
"42809099999","2014-01-19","  58.3","000000","999.9","  82.9","  57.2","  6.0"," 0.00","9999.9","999.9","999.9","  68.8","  1.1","  2.2"
"42809099999","2014-01-20","  57.6","000000","999.9","  78.3","  55.4","  8.9"," 0.00","9999.9","999.9","999.9","  65.0","  1.1","  4.4"
"42809099999","2014-01-21","  56.1","100000","999.9","  73.4","  55.4","  8.0"," 0.00","9999.9","999.9","999.9","  61.4","  0.8","  4.2"
"42809099999","2014-01-22","  52.6","100000","999.9","  77.0","  53.6","  5.1"," 0.00","9999.9","999.9","999.9","  62.6","  1.2","  1.8"
"42809099999","2014-01-23","  50.6","100000","999.9","  82.0","  51.8","  6.0"," 0.00","9999.9","999.9","999.9","  66.0","  1.2","  1.8"
"42809099999","2014-01-24","  58.8","000000","999.9","  79.7","  57.2","  6.0"," 0.00","9999.9","999.9","999.9","  66.9","  1.2","  2.4"
"42809099999","2014-01-25","  57.6","000000","999.9","  81.0","  59.0","  9.9"," 0.00","9999.9","999.9","999.9","  68.4","  1.5","  3.7"
"42809099999","2014-01-26","  54.7","000000","999.9","  78.4","  57.2"," 11.1"," 0.00","9999.9","999.9","999.9","  66.1","  1.8","  4.5"
"42809099999","2014-01-27","  51.7","000000","999.9","  73.6","  53.6","  8.9"," 0.00","9999.9","999.9","999.9","  62.6","  1.3","  4.5"
"42809099999","2014-01-28","  53.1","000000","999.9","  73.4","  53.6","  9.9"," 0.00","9999.9","999.9","999.9","  60.7","  1.1","  3.5"
"42809099999","2014-01-29","  55.2","100000","999.9","  77.0","  53.6","  9.9"," 0.00","9999.9","999.9","999.9","  63.4","  1.0","  3.6"
"42809099999","2014-01-30","  55.2","100000","999.9","  79.7","  54.7","  8.0"," 0.00","9999.9","999.9","999.9","  65.5","  1.2","  3.8"
"42809099999","2014-01-31","  54.6","100000","999.9","  79.0","  55.4","  7.0"," 0.00","9999.9","999.9","999.9","  65.4","  1.2","  4.6"
"42809099999","2014-02-01","  54.8","000000","999.9","  80.6","  53.6","  8.0"," 0.00","9999.9","999.9","999.9","  64.9","  1.3","  4.0"
"42809099999","2014-02-02","  52.2","100000","999.9","  78.1","  53.6","  8.0"," 0.00","9999.9","999.9","999.9","  64.0","  1.4","  4.4"
"42809099999","2014-02-03","  50.3","100000","999.9","  80.6","  53.6","  8.0"," 0.00","9999.9","999.9","999.9","  64.8","  1.6","  3.2"
"42809099999","2014-02-04","  55.0","100000","999.9","  83.3","  55.4","  7.0"," 0.00","9999.9","999.9","999.9","  68.1","  1.2","  2.2"
"42809099999","2014-02-05","  56.8","100000","999.9","  86.5","  55.4","  7.0"," 0.00","9999.9","999.9","999.9","  71.2","  1.2","  2.2"
"42809099999","2014-02-06","  57.4","000000","999.9","  86.7","  60.8","  8.9"," 0.00","9999.9","999.9","999.9","  73.4","  1.6","  2.2"
"42809099999","2014-02-07","  57.6","100000","999.9","  90.3","  61.5","  6.0"," 0.00","9999.9","999.9","999.9","  75.2","  1.7","  3.2"
"42809099999","2014-02-08","  63.2","000000","999.9","  87.8","  66.0","  6.0"," 0.00","9999.9","999.9","999.9","  76.0","  1.3","  2.7"
"42809099999","2014-02-09","  60.1","000000","999.9","  88.5","  64.4","  8.0"," 0.00","9999.9","999.9","999.9","  74.9","  1.6","  3.4"
"42809099999","2014-02-10","  58.8","000000","999.9","  83.1","  64.4","  8.9"," 0.00","9999.9","999.9","999.9","  72.1","  1.5","  4.2"
"42809099999","2014-02-11","  58.6","000000","999.9","  82.8","  60.8","  7.0"," 0.00","9999.9","999.9","999.9","  70.7","  1.5","  3.7"
"42809099999","2014-02-12","  51.0","000000","999.9","  81.7","  59.0","  8.9"," 0.00","9999.9","999.9","999.9","  69.4","  1.8","  3.9"
"42809099999","2014-02-13","  53.6","000000","999.9","  83.1","  57.2","  9.9"," 0.00","9999.9","999.9","999.9","  69.2","  1.6","  2.8"
"42809099999","2014-02-14","  57.6","000000","999.9","  86.2","  57.2","  7.0"," 0.00","9999.9","999.9","999.9","  72.2","  1.4","  3.6"
"42809099999","2014-02-15","  61.8","010000","999.9","  80.6","  64.4"," 11.1","99.99","9999.9","999.9","999.9","  70.2","  1.2","  5.6"
"42809099999","2014-02-16","  64.1","010000","999.9","  68.7","  62.6","  9.9"," 0.63","9999.9","999.9","999.9","  66.0","  0.9","  5.1"
"42809099999","2014-02-17","  56.1","010000","999.9","  75.2","  55.4"," 11.1"," 0.87","9999.9","999.9","999.9","  65.4","  1.7","  4.4"
"42809099999","2014-02-18","  49.2","000000","999.9","  76.1","  53.6","  8.0"," 0.00","9999.9","999.9","999.9","  65.0","  1.7","  3.9"
"42809099999","2014-02-19","  53.7","000000","999.9","  78.1","  56.5","  9.9"," 0.00","9999.9","999.9","999.9","  65.9","  1.6","  3.4"
"42809099999","2014-02-20","  53.2","100000","999.9","  80.8","  57.2","  8.0"," 0.00","9999.9","999.9","999.9","  67.5","  1.3","  2.4"
"42809099999","2014-02-21","  58.6","100000","999.9","  84.9","  59.0","  6.0"," 0.00","9999.9","999.9","999.9","  70.8","  1.2","  2.0"
"42809099999","2014-02-22","  61.0","100000","999.9","  87.8","  60.8","  6.0"," 0.00","9999.9","999.9","999.9","  73.8","  1.2","  2.3"
"42809099999","2014-02-23","  61.6","100000","999.9","  86.0","  64.4"," 12.0"," 0.00","9999.9","999.9","999.9","  73.4","  1.5","  3.9"
"42809099999","2014-02-24","  63.7","000000","999.9","  86.0","  64.4","  6.0"," 0.00","9999.9","999.9","999.9","  74.8","  1.6","  1.4"
"42809099999","2014-02-25","  64.8","000000","999.9","  85.1","  66.2","  8.9"," 0.00","9999.9","999.9","999.9","  75.1","  1.4","  2.5"
"42809099999","2014-02-26","  62.3","000000","999.9","  86.0","  66.2","  7.0"," 0.00","9999.9","999.9","999.9","  74.5","  1.4","  3.3"
"42809099999","2014-02-27","  60.9","000000","999.9","  84.6","  66.2"," 11.1"," 0.00","9999.9","999.9","999.9","  74.1","  1.5","  3.6"
"42809099999","2014-02-28","  61.9","000000","999.9","  87.3","  66.2"," 13.0"," 0.00","9999.9","999.9","999.9","  72.9","  1.9","  6.1"
"42809099999","2014-03-01","  62.0","000000","999.9","  85.8","  66.2","  9.9"," 0.00","9999.9","999.9","999.9","  74.3","  1.7","  4.5"
"42809099999","2014-03-02","  63.0","010000","999.9","  84.9","  64.4","  8.9","99.99","9999.9","999.9","999.9","  73.6","  1.6","  3.7"
"42809099999","2014-03-03","  61.1","000000","999.9","  85.6","  64.4","  8.9"," 0.00","9999.9","999.9","999.9","  74.5","  1.7","  3.2"
"42809099999","2014-03-04","  59.4","010010","999.9","  85.1","  66.2"," 14.0","99.99","9999.9","999.9","999.9","  74.6","  1.8","  5.7"
"42809099999","2014-03-05","  58.5","000000","999.9","  85.8","  64.4","  7.0"," 0.00","9999.9","999.9","999.9","  73.9","  1.8","  3.2"
"42809099999","2014-03-06","  61.1","000000","999.9","  87.1","  64.4","  8.0"," 0.00","9999.9","999.9","999.9","  75.5","  1.5","  2.8"
"42809099999","2014-03-07","  55.2","000000","999.9","  86.9","  62.6","  8.9"," 0.00","9999.9","999.9","999.9","  74.8","  1.8","  3.5"
"42809099999","2014-03-08","  55.6","000000","999.9","  89.6","  62.6","  8.9"," 0.00","9999.9","999.9","999.9","  75.6","  1.5","  2.2"
"42809099999","2014-03-09","  57.0","000000","999.9","  90.5","  64.4","  8.0"," 0.00","9999.9","999.9","999.9","  75.9","  1.6","  3.1"
"42809099999","2014-03-10","  56.3","010000","999.9","  90.3","  64.4","  8.9","99.99","9999.9","999.9","999.9","  77.7","  1.7","  3.5"
"42809099999","2014-03-11","  61.8","000000","999.9","  91.9","  69.8","  7.0"," 0.00","9999.9","999.9","999.9","  79.9","  1.9","  1.7"
"42809099999","2014-03-12","  63.6","000000","999.9","  94.6","  71.6","  7.0"," 0.00","9999.9","999.9","999.9","  83.0","  1.8","  2.7"
"42809099999","2014-03-13","  66.4","000000","999.9","  91.2","  71.6","  7.0"," 0.00","9999.9","999.9","999.9","  80.7","  1.7","  3.1"
"42809099999","2014-03-14","  62.8","000000","999.9","  93.9","  71.6","  8.0"," 0.00","9999.9","999.9","999.9","  81.1","  1.8","  3.5"
"42809099999","2014-03-15","  59.4","000000","999.9","  93.6","  69.8","  7.0"," 0.00","9999.9","999.9","999.9","  79.4","  1.7","  2.9"
"42809099999","2014-03-16","  59.1","000000","999.9","  95.7","  68.0","  8.9"," 0.00","9999.9","999.9","999.9","  80.8","  1.5","  1.6"
"42809099999","2014-03-17","  68.7","000000","999.9","  96.3","  73.4","  6.0"," 0.00","9999.9","999.9","999.9","  83.4","  1.5","  3.2"
"42809099999","2014-03-18","  70.0","000000","999.9","  98.6","  69.8","  7.0"," 0.00","9999.9","999.9","999.9","  84.8","  1.6","  3.8"
"42809099999","2014-03-19","  66.7","100000","999.9","  98.6","  73.4","  9.9"," 0.00","9999.9","999.9","999.9","  84.8","  1.7","  4.7"
"42809099999","2014-03-20","  57.4","000000","999.9","  94.5","  73.4","  8.0"," 0.00","9999.9","999.9","999.9","  82.7","  1.9","  3.4"
"42809099999","2014-03-21","  58.2","100000","999.9","  95.5","  71.6","  7.0"," 0.00","9999.9","999.9","999.9","  81.6","  1.8","  3.0"
"42809099999","2014-03-22","  70.4","100000","999.9","  96.3","  69.8"," 13.0"," 0.00","9999.9","999.9","999.9","  81.6","  1.6","  7.4"
"42809099999","2014-03-23","  65.6","000010","999.9","  93.2","  71.6"," 12.0"," 0.00","9999.9","999.9","999.9","  78.2","  1.9","  4.8"
"42809099999","2014-03-24","  71.7","110010","999.9","  94.8","  71.6","  8.9","99.99","9999.9","999.9","999.9","  80.3","  1.7","  4.0"
"42809099999","2014-03-25","  69.9","010010","999.9","  91.9","  71.6"," 14.0","99.99","9999.9","999.9","999.9","  78.5","  1.9","  4.1"
"42809099999","2014-03-26","  73.5","000000","999.9","  96.1","  73.4"," 12.0"," 0.00","9999.9","999.9","999.9","  85.0","  1.7","  5.2"
"42809099999","2014-03-27","  75.2","000000","999.9"," 100.4","  79.9","  9.9"," 0.00","9999.9","999.9","999.9","  87.8","  1.7","  5.4"
"42809099999","2014-03-28","  70.1","000000","999.9","  99.1","  78.8","  7.0"," 0.00","9999.9","999.9","999.9","  89.0","  1.9","  4.0"
"42809099999","2014-03-29","  65.7","000000","999.9"," 103.1","  77.0","  8.9"," 0.00","9999.9","999.9","999.9","  91.0","  2.2","  5.7"
"42809099999","2014-03-30","  66.1","000000","999.9"," 104.0","  80.1","  9.9"," 0.00","9999.9","999.9","999.9","  91.7","  1.9","  3.9"
"42809099999","2014-03-31","  63.6","000000","999.9"," 102.2","  78.8","  7.0"," 0.00","9999.9","999.9","999.9","  89.5","  2.0","  4.1"
"42809099999","2014-04-01","  63.7","000000","999.9","  97.2","  77.0","  9.9"," 0.00","9999.9","999.9","999.9","  87.1","  1.9","  5.0"
"42809099999","2014-04-02","  69.1","000000","999.9"," 100.9","  78.4","  8.0"," 0.00","9999.9","999.9","999.9","  87.5","  1.9","  4.4"
"42809099999","2014-04-03","  77.5","000000","999.9","  98.6","  78.8"," 12.0"," 0.00","9999.9","999.9","999.9","  86.5","  1.8","  6.7"
"42809099999","2014-04-04","  71.3","000000","999.9","  91.4","  75.2"," 15.0"," 0.00","9999.9","999.9","999.9","  82.6","  1.9","  7.0"
"42809099999","2014-04-05","  65.7","000000","999.9","  97.9","  75.2","  8.0"," 0.00","9999.9","999.9","999.9","  85.8","  1.8","  4.2"
"42809099999","2014-04-06","  66.4","000000","999.9"," 100.4","  78.8","  9.9"," 0.00","9999.9","999.9","999.9","  88.7","  2.0","  6.3"
"42809099999","2014-04-07","  77.0","000000","999.9"," 100.6","  80.6"," 14.0"," 0.00","9999.9","999.9","999.9","  88.1","  2.0","  8.7"
"42809099999","2014-04-08","  79.0","000000","999.9","  99.7","  82.4"," 14.0"," 0.00","9999.9","999.9","999.9","  88.4","  1.8","  8.0"
"42809099999","2014-04-09","  75.9","000000","999.9","  96.8","  82.4","  8.0"," 0.00","9999.9","999.9","999.9","  87.9","  1.9","  4.7"
"42809099999","2014-04-10","  66.5","000000","999.9","  99.1","  78.8","  8.0"," 0.00","9999.9","999.9","999.9","  88.4","  2.0","  4.2"
"42809099999","2014-04-11","  67.5","000000","999.9"," 102.0","  77.0"," 13.0"," 0.00","9999.9","999.9","999.9","  88.2","  1.7","  5.3"
"42809099999","2014-04-12","  70.0","000000","999.9"," 100.4","  77.0"," 14.0"," 0.00","9999.9","999.9","999.9","  88.3","  1.9","  7.0"
"42809099999","2014-04-13","  70.1","000000","999.9","  97.7","  77.0","  9.9"," 0.00","9999.9","999.9","999.9","  85.7","  2.1","  5.0"
"42809099999","2014-04-14","  71.2","000000","999.9"," 100.2","  76.3","  9.9"," 0.00","9999.9","999.9","999.9","  87.0","  2.1","  5.3"
"42809099999","2014-04-15","  74.1","000000","999.9","  99.9","  78.8","  7.0"," 0.00","9999.9","999.9","999.9","  88.2","  1.9","  4.1"
"42809099999","2014-04-16","  71.5","000000","999.9"," 102.2","  78.8"," 13.0"," 0.00","9999.9","999.9","999.9","  90.0","  1.9","  7.0"
"42809099999","2014-04-17","  74.3","000000","999.9"," 103.8","  80.6"," 12.0"," 0.00","9999.9","999.9","999.9","  89.2","  1.9","  6.3"
"42809099999","2014-04-18","  72.5","000000","999.9"," 101.8","  80.6","  7.0"," 0.00","9999.9","999.9","999.9","  89.8","  1.9","  2.6"
"42809099999","2014-04-19","  71.0","000000","999.9"," 102.2","  81.5","  9.9"," 0.00","9999.9","999.9","999.9","  90.4","  1.9","  2.8"
"42809099999","2014-04-20","  68.6","010000","999.9"," 104.0","  78.8"," 12.0","99.99","9999.9","999.9","999.9","  90.0","  1.7","  3.5"
"42809099999","2014-04-21","  63.8","000000","999.9"," 101.3","  78.4","  8.0"," 0.00","9999.9","999.9","999.9","  90.3","  2.0","  3.4"
"42809099999","2014-04-22","  68.1","000000","999.9"," 103.8","  80.6","  7.0"," 0.00","9999.9","999.9","999.9","  92.7","  1.9","  3.4"
"42809099999","2014-04-23","  64.9","000000","999.9"," 105.8","  84.2","  8.0"," 0.00","9999.9","999.9","999.9","  93.6","  2.0","  4.2"
"42809099999","2014-04-24","  70.8","000000","999.9"," 106.2","  82.4"," 11.1"," 0.00","9999.9","999.9","999.9","  92.8","  2.0","  5.3"
"42809099999","2014-04-25","  73.1","000000","999.9"," 105.8","  82.4","  9.9"," 0.00","9999.9","999.9","999.9","  93.4","  2.0","  4.1"
"42809099999","2014-04-26","  79.6","000000","999.9"," 105.8","  82.4"," 11.1"," 0.00","9999.9","999.9","999.9","  91.2","  2.0","  5.9"
"42809099999","2014-04-27","  79.8","000000","999.9"," 105.4","  82.4"," 14.0"," 0.00","9999.9","999.9","999.9","  91.6","  2.0","  8.4"
"42809099999","2014-04-28","  78.4","000000","999.9"," 100.8","  80.6"," 12.0"," 0.00","9999.9","999.9","999.9","  89.5","  2.1","  6.9"
"42809099999","2014-04-29","  77.9","000000","999.9"," 102.0","  80.6"," 14.0"," 0.00","9999.9","999.9","999.9","  89.7","  2.2","  8.8"
"42809099999","2014-04-30","  77.3","000000","999.9"," 102.6","  80.2"," 13.0"," 0.00","9999.9","999.9","999.9","  89.5","  2.1","  8.6"
"42809099999","2014-05-01","  77.8","000000","999.9"," 102.2","  78.8"," 15.0"," 0.00","9999.9","999.9","999.9","  89.0","  2.1","  9.5"
"42809099999","2014-05-02","  72.8","010010","999.9","  97.9","  75.0"," 20.0","99.99","9999.9","999.9","999.9","  85.3","  2.0","  9.8"
"42809099999","2014-05-03","  71.3","010010","999.9","  93.0","  73.4"," 20.0","99.99","9999.9","999.9","999.9","  79.8","  1.8","  6.8"
"42809099999","2014-05-04","  74.2","010010","999.9","  95.0","  73.0"," 14.0","99.99","9999.9","999.9","999.9","  83.0","  2.1","  8.7"
"42809099999","2014-05-05","  72.7","000000","999.9","  89.6","  77.0","  9.9"," 0.00","9999.9","999.9","999.9","  81.0","  1.7","  3.0"
"42809099999","2014-05-06","  75.7","100000","999.9","  97.2","  77.0"," 11.1"," 0.00","9999.9","999.9","999.9","  87.1","  1.9","  7.5"
"42809099999","2014-05-07","  75.8","000000","999.9","  99.1","  82.4"," 15.9"," 0.00","9999.9","999.9","999.9","  88.3","  2.4"," 11.3"
"42809099999","2014-05-08","  77.8","000000","999.9"," 100.2","  82.4"," 18.1"," 0.00","9999.9","999.9","999.9","  89.9","  2.5"," 12.5"
"42809099999","2014-05-09","  74.9","010000","999.9"," 102.7","  84.2"," 17.1","99.99","9999.9","999.9","999.9","  91.8","  2.2","  9.6"
"42809099999","2014-05-10","  71.2","010000","999.9","  99.3","  82.4"," 13.0","99.99","9999.9","999.9","999.9","  89.7","  2.1","  7.5"
"42809099999","2014-05-11","  76.3","000000","999.9","  98.2","  79.5"," 12.0"," 0.04","9999.9","999.9","999.9","  88.0","  2.4","  8.4"
"42809099999","2014-05-12","  75.8","000000","999.9"," 105.8","  82.4"," 14.0"," 0.00","9999.9","999.9","999.9","  92.5","  2.2","  8.2"
"42809099999","2014-05-13","  80.5","000000","999.9"," 104.0","  84.2"," 13.0"," 0.00","9999.9","999.9","999.9","  91.7","  2.0","  8.7"
"42809099999","2014-05-14","  77.5","000000","999.9"," 104.0","  84.2"," 14.0"," 0.00","9999.9","999.9","999.9","  92.2","  1.9","  6.8"
"42809099999","2014-05-15","  69.7","000000","999.9"," 103.8","  82.4","  9.9"," 0.00","9999.9","999.9","999.9","  92.9","  2.0","  6.4"
"42809099999","2014-05-16","  74.6","000000","999.9"," 105.1","  84.2"," 13.0"," 0.00","9999.9","999.9","999.9","  92.2","  2.1","  7.5"
"42809099999","2014-05-17","  76.2","000000","999.9"," 105.8","  84.2"," 13.0"," 0.00","9999.9","999.9","999.9","  92.1","  2.0","  9.2"
"42809099999","2014-05-18","  76.8","000000","999.9"," 104.9","  83.1"," 14.0"," 0.00","9999.9","999.9","999.9","  92.1","  2.0","  7.7"
"42809099999","2014-05-19","  77.4","000000","999.9"," 105.1","  82.4"," 12.0"," 0.00","9999.9","999.9","999.9","  92.3","  1.8","  8.1"
"42809099999","2014-05-20","  76.7","000000","999.9"," 106.3","  84.2"," 14.0"," 0.00","9999.9","999.9","999.9","  92.5","  1.9","  8.4"
